,Vocab,TF-IDF Value
1442,automation,0.0013070579999798168
1443,disney,0.0013070579999798168
1444,famous,0.0013048071796657884
1445,narcissist,0.0013048071796657884
1446,traffic,0.0013048071796657884
1447,approach,0.0013040715317922836
1448,consult,0.00130311620053673
1449,advisor,0.00130311620053673
1450,entire,0.0013026479933626984
1451,consultant,0.0013011151731379053
1452,wear,0.0012989140525756341
1453,board,0.0012967977472240237
1454,figure,0.0012967977472240235
1455,limited,0.001296467648493175
1456,bought,0.001296467648493175
1457,chartered,0.001296467648493175
1458,likely,0.0012927004201460494
1459,airline,0.0012886623688689897
1460,worked,0.0012837146383940798
1461,higher,0.0012834553745303288
1462,news,0.0012781585377380843
1463,attitude,0.001278012266646932
1464,played,0.001278012266646932
1465,weekend,0.001278012266646932
1466,december,0.001278012266646932
1467,train,0.001278012266646932
1468,sap,0.001278012266646932
1469,kerala,0.001278012266646932
1470,festival,0.001278012266646932
1471,originally,0.001278012266646932
1472,woke,0.001278012266646932
1473,zombie,0.001278012266646932
1474,flirt,0.001278012266646932
1475,cage,0.001278012266646932
1476,guaranteed,0.001278012266646932
1477,perfectly,0.001278012266646932
1478,desirable,0.001278012266646932
1479,david,0.001278012266646932
1480,duck,0.001278012266646932
1481,precaution,0.001278012266646932
1482,verbal,0.001278012266646932
1483,profession,0.001278012266646932
1484,sheet,0.001278012266646932
1485,guitar,0.001278012266646932
1486,worship,0.001278012266646932
1487,carpet,0.001278012266646932
1488,meth,0.001278012266646932
1489,low,0.0012775468843150997
1490,pakistani,0.00127740885302968
1491,non,0.0012761875583917291
1492,brought,0.0012758114645621045
1493,prevent,0.0012758114645621045
1494,tend,0.00127247819228511
1495,one,0.00127214624154998
1496,concentration,0.0012705395163614345
1497,islam,0.0012699983882296663
1498,user,0.0012696815369174505
1499,separate,0.001269323218681142
1500,brand,0.001269323218681142
1501,fundamental,0.001266444934738554
1502,father,0.0012648545720009036
1503,senior,0.001262004708186081
1504,several,0.001261791558358125
1505,joker,0.0012565763362318468
1506,distress,0.0012565763362318468
1507,german,0.0012544978754156341
1508,left,0.0012534443480955845
1509,toothpaste,0.0012534351076729526
1510,w,0.0012529963466699327
1511,choice,0.0012513267156158674
1512,keeping,0.0012507452041426216
1513,moral,0.0012499739299773637
1514,especially,0.0012477742154136068
1515,missing,0.0012475834031553383
1516,production,0.0012460619599807586
1517,address,0.0012460619599807586
1518,estate,0.0012460619599807586
1519,manga,0.0012460619599807586
1520,mail,0.0012460619599807586
1521,monitoring,0.0012460619599807586
1522,marketing,0.0012434186631978532
1523,shirt,0.001239085253602009
1524,previous,0.0012363537844296837
1525,agency,0.0012363537844296837
1526,send,0.0012343881206744209
1527,offer,0.0012341765915927115
1528,payment,0.0012341765915927115
1529,lack,0.001232477565024952
1530,hate,0.0012297602990628284
1531,cse,0.0012260491305305184
1532,kolkata,0.0012216714380031844
1533,supposed,0.0012215654315687874
1534,wine,0.0012184982654369425
1535,breadth,0.0012184982654369425
1536,responsibility,0.0012152637930680779
1537,buddha,0.0012141116533145853
1538,virgin,0.0012126812795684465
1539,milk,0.0012088792558868017
1540,homophobic,0.0012088792558868015
1541,de,0.0012088792558868015
1542,root,0.0012088792558868015
1543,ear,0.0012088792558868015
1544,quiet,0.0012088792558868015
1545,syndrome,0.0012088792558868015
1546,suffer,0.0012088792558868015
1547,lee,0.0012088792558868015
1548,clothes,0.0012088792558868015
1549,role,0.0012088792558868015
1550,beauty,0.0012088792558868015
1551,joined,0.0012088792558868015
1552,psu,0.0012088792558868015
1553,pick,0.0012088792558868015
1554,harry,0.0012088792558868015
1555,hitler,0.0012039844723819473
1556,british,0.0012016341513447083
1557,reality,0.0011997651527259612
1558,stage,0.0011996578831359448
1559,fuck,0.0011985805129971576
1560,developing,0.0011984895576189463
1561,personality,0.0011978916828949736
1562,planet,0.0011974639978367433
1563,electron,0.001196739367839854
1564,gen,0.001196739367839854
1565,diode,0.001196739367839854
1566,financial,0.001195353377277552
1567,complain,0.0011945713641860216
1568,characteristic,0.0011929665642658638
1569,mbbs,0.0011928114488704697
1570,fatty,0.0011928114488704697
1571,quantity,0.0011928114488704697
1572,dye,0.0011928114488704697
1573,postscript,0.0011928114488704697
1574,diploma,0.0011928114488704697
1575,alter,0.0011928114488704697
1576,rat,0.0011928114488704697
1577,beam,0.0011928114488704697
1578,regular,0.0011878069257386418
1579,cs,0.001186725676172151
1580,default,0.001186725676172151
1581,biography,0.001186725676172151
1582,pradesh,0.001186725676172151
1583,uttar,0.001186725676172151
1584,gasoline,0.001186725676172151
1585,batch,0.001186725676172151
1586,anybody,0.001186725676172151
1587,flipkart,0.001186725676172151
1588,physician,0.001186725676172151
1589,historically,0.001186725676172151
1590,ssc,0.001186725676172151
1591,gb,0.001186725676172151
1592,trend,0.001186725676172151
1593,particular,0.001186725676172151
1594,revenue,0.001186725676172151
1595,employer,0.001186188345150717
1596,atmosphere,0.0011856315778889786
1597,climate,0.0011856315778889786
1598,transfer,0.0011850827120457482
1599,provider,0.0011800964164609255
1600,together,0.0011792280028906962
1601,afford,0.0011786572744896316
1602,valuable,0.0011763975842066158
1603,argument,0.00117465515978271
1604,threat,0.0011718505593537787
1605,table,0.0011634966076220802
1606,gay,0.001161990239035177
1607,rajasthan,0.0011603006105083988
1608,suggest,0.0011598286041473675
1609,safety,0.0011598286041473675
1610,moon,0.0011598286041473675
1611,bachelor,0.0011598286041473675
1612,narcissistic,0.0011598286041473675
1613,billion,0.0011598286041473675
1614,compared,0.0011565523651388158
1615,men,0.0011543796089287075
1616,dead,0.0011538328760558453
1617,seem,0.0011518081231626166
1618,faced,0.0011502110399822388
1619,performing,0.0011502110399822388
1620,api,0.0011502110399822388
1621,cognitive,0.0011502110399822388
1622,worse,0.0011492579054554952
1623,philippine,0.0011472770074418917
1624,bjp,0.0011433597758598987
1625,meeting,0.0011375713582241923
1626,justify,0.0011375242079137645
1627,wife,0.0011354745360263822
1628,split,0.0011325385193439
1629,switzerland,0.0011319537218872826
1630,passive,0.0011308328890436835
1631,movement,0.0011308328890436835
1632,photo,0.0011308328890436835
1633,transgender,0.00112844868678512
1634,mature,0.0011281969149433482
1635,galaxy,0.0011251876150946386
1636,shooting,0.0011237188408898175
1637,active,0.001122530737609173
1638,vega,0.001122530737609173
1639,tight,0.001122530737609173
1640,leading,0.001122530737609173
1641,chennai,0.001122530737609173
1642,ryan,0.001122530737609173
1643,businessman,0.0011219431573498632
1644,disorder,0.0011218583246268726
1645,native,0.0011218583246268726
1646,italian,0.0011217819628320717
1647,propaganda,0.0011217819628320717
1648,half,0.0011217819628320717
1649,brown,0.0011217819628320717
1650,dating,0.0011214345376566327
1651,changing,0.0011182607333160655
1652,turning,0.0011182607333160655
1653,similarity,0.0011182607333160655
1654,unknown,0.0011182607333160655
1655,initial,0.0011182607333160655
1656,shake,0.0011182607333160655
1657,matrix,0.0011169567433171972
1658,elaborate,0.0011169567433171972
1659,century,0.0011154841296005834
1660,painting,0.001115356159982777
1661,recipe,0.001115356159982777
1662,log,0.001115356159982777
1663,aiims,0.001115356159982777
1664,banking,0.001115356159982777
1665,attempt,0.001111502412307894
1666,machine,0.0011066927978460326
1667,weapon,0.001103958130365758
1668,april,0.0011033434448544763
1669,nit,0.0010992830596113499
1670,response,0.0010954390856973703
1671,retirement,0.0010954390856973703
1672,currency,0.0010954390856973703
1673,electric,0.0010954390856973703
1674,tally,0.0010954390856973703
1675,dont,0.0010954390856973703
1676,wage,0.00109373741376127
1677,starting,0.0010906955933872372
1678,democracy,0.0010906955933872372
1679,smart,0.0010906955933872372
1680,texas,0.0010901635743528018
1681,contract,0.0010891980160742908
1682,tribe,0.0010891980160742908
1683,mindset,0.0010879913302981215
1684,intimate,0.0010879913302981215
1685,soul,0.001087339316388157
1686,mode,0.0010863104266498923
1687,affected,0.0010863104266498923
1688,maintained,0.0010863104266498923
1689,prime,0.0010850468142164615
1690,shall,0.0010825066972042097
1691,ball,0.001081718321302355
1692,already,0.0010815128667304077
1693,detail,0.0010801774120127504
1694,convert,0.0010769837038511272
1695,owner,0.0010769837038511272
1696,paul,0.0010769837038511272
1697,equal,0.0010745470891365316
1698,seems,0.0010741430096740904
1699,practicing,0.0010650102222057767
1700,gradually,0.0010650102222057767
1701,upcoming,0.0010650102222057767
1702,monthly,0.0010650102222057767
1703,spanish,0.0010644124425215494
1704,summary,0.001063768326968759
1705,phd,0.001063768326968759
1706,analysis,0.001063768326968759
1707,wikipedia,0.001063768326968759
1708,might,0.0010634282035525563
1709,hodges,0.001061733267675913
1710,visit,0.001061733267675913
1711,predict,0.001061733267675913
1712,freelancer,0.001061733267675913
1713,location,0.001061733267675913
1714,dynamic,0.001061733267675913
1715,soccer,0.0010577693489009514
1716,specific,0.0010577693489009514
1717,perspective,0.0010577693489009514
1718,mom,0.0010575750910138133
1719,interested,0.0010550754912713606
1720,feminine,0.0010550218960466633
1721,visa,0.0010546793076175239
1722,late,0.0010524504232295028
1723,postgraduate,0.0010471469468598723
1724,modular,0.0010471469468598723
1725,oxbridge,0.0010471469468598723
1726,risky,0.0010471469468598723
1727,retest,0.0010471469468598723
1728,carnitine,0.0010471469468598723
1729,deceptive,0.0010471469468598723
1730,garbage,0.0010471469468598723
1731,statistic,0.0010471469468598723
1732,decorating,0.0010471469468598723
1733,stammering,0.0010471469468598723
1734,linkedin,0.0010471469468598723
1735,cottage,0.0010471469468598723
1736,define,0.0010471469468598723
1737,mahabharats,0.0010471469468598723
1738,karn,0.0010471469468598723
1739,loses,0.0010471469468598723
1740,tilapia,0.0010471469468598723
1741,vrginity,0.0010471469468598723
1742,penectomy,0.0010471469468598723
1743,therapist,0.0010471469468598723
1744,climatology,0.0010471469468598723
1745,transducer,0.0010471469468598723
1746,andriod,0.0010471469468598723
1747,inverter,0.0010471469468598723
1748,multilevel,0.0010471469468598723
1749,tde,0.0010471469468598723
1750,criticized,0.0010471469468598723
1751,ab,0.0010471469468598723
1752,thirsty,0.0010471469468598723
1753,minecraft,0.0010471469468598723
1754,addition,0.0010471469468598723
1755,multiplication,0.0010471469468598723
1756,logarithm,0.0010471469468598723
1757,accomplish,0.0010471469468598723
1758,factory,0.0010471469468598723
1759,madeup,0.0010471469468598723
1760,stuped,0.0010471469468598723
1761,hoff,0.0010471469468598723
1762,physiological,0.0010471469468598723
1763,performed,0.0010471469468598723
1764,procrastination,0.0010471469468598723
1765,gonna,0.0010471469468598723
1766,parthian,0.0010471469468598723
1767,resolution,0.0010471469468598723
1768,infinite,0.0010471469468598723
1769,unified,0.0010471469468598723
1770,hassle,0.0010471469468598723
1771,stood,0.0010471469468598723
1772,haso,0.0010471469468598723
1773,italy,0.0010471469468598723
1774,deduct,0.0010471469468598723
1775,uber,0.0010471469468598723
1776,electorate,0.0010471469468598723
1777,kolhapur,0.0010471469468598723
1778,ce,0.0010471469468598723
1779,idm,0.0010471469468598723
1780,cyst,0.0010471469468598723
1781,ruptured,0.0010471469468598723
1782,possibility,0.0010471469468598723
1783,basin,0.0010471469468598723
1784,seller,0.0010471469468598723
1785,downgrade,0.0010471469468598723
1786,biomathematics,0.0010471469468598723
1787,becouse,0.0010471469468598723
1788,octopus,0.0010471469468598723
1789,shortly,0.0010471469468598723
1790,freak,0.0010471469468598723
1791,grader,0.0010471469468598723
1792,cayuse,0.0010471469468598723
1793,intermittent,0.0010471469468598723
1794,hook,0.0010471469468598723
1795,compatibile,0.0010471469468598723
1796,bubble,0.0010471469468598723
1797,cryptocurrencies,0.0010471469468598723
1798,narmada,0.0010471469468598723
1799,bachao,0.0010471469468598723
1800,andolan,0.0010471469468598723
1801,kit,0.0010471469468598723
1802,bleaching,0.0010471469468598723
1803,sanskrit,0.0010471469468598723
1804,spoke,0.0010471469468598723
1805,detected,0.0010471469468598723
1806,dealer,0.0010471469468598723
1807,downrange,0.0010471469468598723
1808,hemoglobin,0.0010471469468598723
1809,dirtier,0.0010471469468598723
1810,wash,0.0010471469468598723
1811,adhd,0.0010471469468598723
1812,beneficial,0.0010471469468598723
1813,horror,0.0010471469468598723
1814,musicans,0.0010471469468598723
1815,sue,0.0010471469468598723
1816,pregnancy,0.0010471469468598723
1817,heartburn,0.0010471469468598723
1818,civilization,0.0010471469468598723
1819,superheros,0.0010471469468598723
1820,composer,0.0010471469468598723
1821,served,0.0010471469468598723
1822,cache,0.0010471469468598723
1823,nissan,0.0010471469468598723
1824,rogue,0.0010471469468598723
1825,bio,0.0010471469468598723
1826,sharon,0.0010471469468598723
1827,monopoly,0.0010471469468598723
1828,deffects,0.0010471469468598723
1829,hikvision,0.0010471469468598723
1830,cp,0.0010471469468598723
1831,stress,0.0010471469468598723
1832,inculation,0.0010471469468598723
1833,paradox,0.0010471469468598723
1834,sample,0.0010471469468598723
1835,retire,0.0010471469468598723
1836,vein,0.0010471469468598723
1837,holistic,0.0010471469468598723
1838,typewriting,0.0010471469468598723
1839,toned,0.0010471469468598723
1840,roman,0.0010471469468598723
1841,serving,0.0010471469468598723
1842,corona,0.0010471469468598723
1843,renegotiated,0.0010471469468598723
1844,consistent,0.0010471469468598723
1845,implemented,0.0010471469468598723
1846,remedy,0.0010471469468598723
1847,psychological,0.0010471469468598723
1848,normative,0.0010471469468598723
1849,embarassing,0.0010471469468598723
1850,misconception,0.0010471469468598723
1851,scary,0.0010471469468598723
1852,recover,0.0010471469468598723
1853,scariest,0.0010471469468598723
1854,finch,0.0010471469468598723
1855,vape,0.0010471469468598723
1856,fifth,0.0010471469468598723
1857,sunset,0.0010471469468598723
1858,burst,0.0010471469468598723
1859,conquest,0.0010471469468598723
1860,encounter,0.0010471469468598723
1861,tangelo,0.0010471469468598723
1862,cultivation,0.0010471469468598723
1863,ro,0.0010471469468598723
1864,legit,0.0010471469468598723
1865,assistant,0.0010471469468598723
1866,tillandsia,0.0010471469468598723
1867,airforce,0.0010471469468598723
1868,simon,0.0010471469468598723
1869,initiative,0.0010471469468598723
1870,carnegie,0.0010471469468598723
1871,mellon,0.0010471469468598723
1872,leather,0.0010471469468598723
1873,provincial,0.0010471469468598723
1874,colgate,0.0010471469468598723
1875,estimate,0.0010471469468598723
1876,forecast,0.0010471469468598723
1877,li,0.0010471469468598723
1878,fi,0.0010471469468598723
1879,valencia,0.0010471469468598723
1880,monosexuality,0.0010471469468598723
1881,prepared,0.0010471469468598723
1882,mm,0.0010471469468598723
1883,entrance,0.0010471469468598723
1884,linear,0.0010471469468598723
1885,hurricane,0.0010471469468598723
1886,naming,0.0010471469468598723
1887,achivement,0.0010471469468598723
1888,sgreatest,0.0010471469468598723
1889,mikhail,0.0010471469468598723
1890,council,0.0010471469468598723
1891,branched,0.0010471469468598723
1892,esr,0.0010471469468598723
1893,gum,0.0010471469468598723
1894,sneaker,0.0010471469468598723
1895,infinity,0.0010471469468598723
1896,isolate,0.0010471469468598723
1897,williams,0.0010471469468598723
1898,taradash,0.0010471469468598723
1899,extrovert,0.0010471469468598723
1900,pmo,0.0010471469468598723
1901,crochet,0.0010471469468598723
1902,creme,0.0010471469468598723
1903,menthe,0.0010471469468598723
1904,channel,0.0010471469468598723
1905,whay,0.0010471469468598723
1906,mindtwisting,0.0010471469468598723
1907,resolve,0.0010471469468598723
1908,msn,0.0010471469468598723
1909,inevitable,0.0010471469468598723
1910,seleucid,0.0010471469468598723
1911,requirement,0.0010471469468598723
1912,mapc,0.0010471469468598723
1913,diuresis,0.0010471469468598723
1914,escort,0.0010471469468598723
1915,parking,0.0010471469468598723
1916,recharge,0.0010471469468598723
1917,arcitecture,0.0010471469468598723
1918,bitcoins,0.0010471469468598723
1919,animator,0.0010471469468598723
1920,tank,0.0010471469468598723
1921,unsafe,0.0010471469468598723
1922,raw,0.0010471469468598723
1923,acoustic,0.0010471469468598723
1924,trickle,0.0010471469468598723
1925,crashed,0.0010471469468598723
1926,gloud,0.0010471469468598723
1927,kindle,0.0010471469468598723
1928,chronic,0.0010471469468598723
1929,animation,0.0010471469468598723
1930,siege,0.0010471469468598723
1931,hotspot,0.0010471469468598723
1932,cytokine,0.0010471469468598723
1933,heroic,0.0010471469468598723
1934,mcdonald,0.0010471469468598723
1935,melanoma,0.0010471469468598723
1936,liquidator,0.0010471469468598723
1937,gautama,0.0010471469468598723
1938,worm,0.0010471469468598723
1939,cooking,0.0010471469468598723
1940,glee,0.0010471469468598723
1941,maga,0.0010471469468598723
1942,biennial,0.0010471469468598723
1943,giovanni,0.0010471469468598723
1944,profitable,0.0010471469468598723
1945,choking,0.0010471469468598723
1946,ribbon,0.0010471469468598723
1947,town,0.0010471469468598723
1948,skyworks,0.0010471469468598723
1949,rice,0.0010471469468598723
1950,sip,0.0010471469468598723
1951,protocol,0.0010471469468598723
1952,quitting,0.0010471469468598723
1953,sacrilegious,0.0010471469468598723
1954,superstar,0.0010471469468598723
1955,subconscious,0.0010471469468598723
1956,muller,0.0010471469468598723
1957,keyboard,0.0010471469468598723
1958,anywhere,0.0010471469468598723
1959,approachable,0.0010471469468598723
1960,citizenship,0.0010471469468598723
1961,dual,0.0010471469468598723
1962,likeable,0.0010471469468598723
1963,langkawi,0.0010471469468598723
1964,aegypti,0.0010471469468598723
1965,aedes,0.0010471469468598723
1966,borelli,0.0010471469468598723
1967,alfonso,0.0010471469468598723
1968,adopt,0.0010471469468598723
1969,coughing,0.0010471469468598723
1970,krav,0.0010471469468598723
1971,legend,0.0010471469468598723
1972,cheetah,0.0010471469468598723
1973,fresher,0.0010471469468598723
1974,disposable,0.0010471469468598723
1975,cosmos,0.0010471469468598723
1976,dropout,0.0010471469468598723
1977,rey,0.0010471469468598723
1978,sacrifice,0.0010471469468598723
1979,compnent,0.0010471469468598723
1980,ren,0.0010471469468598723
1981,kylo,0.0010471469468598723
1982,perpendicular,0.0010471469468598723
1983,economical,0.0010471469468598723
1984,refrigerator,0.0010471469468598723
1985,nadia,0.0010471469468598723
1986,radio,0.0010471469468598723
1987,ota,0.0010471469468598723
1988,rom,0.0010471469468598723
1989,sql,0.0010471469468598723
1990,signed,0.0010471469468598723
1991,longtime,0.0010471469468598723
1992,silencer,0.0010471469468598723
1993,symptom,0.0010471469468598723
1994,essay,0.0010471469468598723
1995,appendicitis,0.0010471469468598723
1996,homoglyphs,0.0010471469468598723
1997,noteworthy,0.0010471469468598723
1998,nature,0.001046996498643267
1999,la,0.001041654679772638
2000,amendment,0.001041644941647803
2001,behaviour,0.0010361822193315443
2002,recruitment,0.0010361822193315443
2003,final,0.0010361822193315443
2004,running,0.0010345216709031282
2005,analyst,0.0010345216709031282
2006,subject,0.0010293478861807888
2007,kitchen,0.0010280298991306213
2008,impressive,0.0010275473675037815
2009,vampire,0.0010269741428412845
2010,orange,0.0010269741428412845
2011,cheapest,0.0010269741428412845
2012,advance,0.0010269741428412845
2013,iphones,0.0010269741428412845
2014,functional,0.0010269741428412845
2015,bcom,0.0010269741428412845
2016,provides,0.0010269741428412845
2017,ap,0.0010224098133175456
2018,severe,0.0010224098133175456
2019,rain,0.0010224098133175456
2020,opinion,0.0010211341344190249
2021,traveling,0.0010202970251455166
2022,obtain,0.0010202970251455166
2023,maldives,0.0010202970251455166
2024,superior,0.00101555756258312
2025,granted,0.0010148500286289465
2026,older,0.0010148500286289465
2027,expert,0.0010148500286289465
2028,europe,0.0010123373970367417
2029,saudi,0.0010122140545286117
2030,primary,0.0010073993799056679
2031,fee,0.0010073993799056679
2032,continue,0.0010035983003325074
2033,object,0.0009973253861066114
2034,including,0.0009941388035548866
2035,globe,0.0009941388035548866
2036,ethical,0.0009941388035548866
2037,block,0.000993451613020113
2038,orthodox,0.0009923389364552648
2039,germany,0.0009912872933563652
2040,counter,0.000987554933318084
2041,rubber,0.000987554933318084
2042,solved,0.000987554933318084
2043,deep,0.0009858543135252626
2044,discussion,0.0009858543135252626
2045,track,0.0009798094044293146
2046,upgrade,0.0009737236317309958
2047,infosys,0.0009737236317309958
2048,ibm,0.0009737236317309958
2049,weekly,0.0009737236317309958
2050,offensive,0.0009737236317309958
2051,born,0.0009725119308876727
2052,easy,0.0009722019455379496
2053,shopping,0.0009714208306233227
2054,settle,0.0009714208306233227
2055,opening,0.0009671034047094414
2056,ship,0.0009671034047094414
2057,willing,0.0009667529123205057
2058,currently,0.0009639928515765715
2059,dark,0.0009635215710242179
2060,co,0.0009599864874235999
2061,nazi,0.0009588644103977262
2062,kalashnikov,0.000958509199985199
2063,fruit,0.000958509199985199
2064,sum,0.000958509199985199
2065,heal,0.000958509199985199
2066,attraction,0.000958509199985199
2067,director,0.000958509199985199
2068,employment,0.000958509199985199
2069,paypal,0.000958509199985199
2070,threatening,0.000958509199985199
2071,safest,0.000958509199985199
2072,james,0.000958509199985199
2073,mess,0.000958509199985199
2074,hardship,0.000958509199985199
2075,confusing,0.000958509199985199
2076,esteem,0.000958509199985199
2077,coworkers,0.000958509199985199
2078,jake,0.000958509199985199
2079,criticism,0.000958509199985199
2080,rising,0.000958509199985199
2081,amazing,0.000958509199985199
2082,hungarian,0.000958509199985199
2083,defecate,0.000958509199985199
2084,conscious,0.000958509199985199
2085,episode,0.000958509199985199
2086,extinct,0.000958509199985199
2087,transition,0.000958509199985199
2088,glad,0.000958509199985199
2089,adam,0.000958509199985199
2090,roy,0.000958509199985199
2091,fried,0.000958509199985199
2092,laziness,0.000958509199985199
2093,migrate,0.000958509199985199
2094,destination,0.000958509199985199
2095,metro,0.000958509199985199
2096,yellow,0.000958509199985199
2097,balochistan,0.000958509199985199
2098,exciting,0.000958509199985199
2099,possibly,0.000958509199985199
2100,bipolar,0.000958509199985199
2101,nugget,0.000958509199985199
2102,lied,0.000958509199985199
2103,taiwan,0.000958509199985199
2104,followed,0.000958509199985199
2105,specie,0.0009545126546032843
2106,asia,0.0009503682522513835
2107,coloured,0.0009493805409377209
2108,sole,0.0009493805409377209
2109,eastern,0.0009386591869238696
2110,iraq,0.0009384137573691369
2111,beside,0.0009341339704579831
2112,battery,0.0009341339704579831
2113,slow,0.0009341339704579831
2114,horse,0.0009339320410112195
2115,po,0.0009339320410112195
2116,ceo,0.0009339320410112195
2117,mary,0.0009320051283327062
2118,genuine,0.0009313608872063559
2119,overtime,0.0009311232228427647
2120,premed,0.0009311232228427647
2121,frustrated,0.0009311232228427647
2122,focused,0.0009311232228427647
2123,επιστήμη,0.0009307972860976642
2124,υρολογιστών,0.0009307972860976642
2125,clock,0.0009307972860976642
2126,magister,0.0009307972860976642
2127,engg,0.0009307972860976642
2128,along,0.000929392433891816
2129,strong,0.0009236453754439996
2130,consideration,0.0009210508616280393
2131,competitive,0.0009210508616280393
2132,binomial,0.000914270313832036
2133,lorenzo,0.0009128659047478086
2134,journalist,0.0009128659047478086
2135,developer,0.00091088629246016
2136,intel,0.0009100996444303909
2137,permit,0.0009066594419151013
2138,fully,0.0009066594419151013
2139,wood,0.0009066594419151013
2140,discovered,0.0009066594419151013
2141,foot,0.0009066594419151013
2142,neighborhood,0.0009066594419151013
2143,portuguese,0.0009066594419151013
2144,bite,0.0009066594419151013
2145,heaven,0.0009066594419151013
2146,contemporary,0.0009066594419151013
2147,gave,0.0009066594419151013
2148,irish,0.0009066594419151013
2149,apartheid,0.0009066594419151013
2150,upper,0.0009066594419151013
2151,fellow,0.0009066594419151012
2152,recognized,0.0009066594419151012
2153,converting,0.0009066594419151012
2154,bible,0.0009030467929671247
2155,gap,0.0009014319344186291
2156,john,0.0009014319344186291
2157,arm,0.0009014319344186291
2158,friendly,0.0009005727985144267
2159,usually,0.0008974255702656576
2160,crime,0.0008972867321819716
2161,f,0.000896268342843303
2162,ac,0.000896268342843303
2163,declared,0.000896268342843303
2164,filipino,0.000896231194113875
2165,o,0.0008946085866528525
2166,located,0.0008946085866528525
2167,intelligent,0.0008938672597987185
2168,learned,0.0008923265613436935
2169,feminist,0.0008902964852307393
2170,away,0.0008886128672602298
2171,enjoy,0.0008853982004006326
2172,follow,0.0008842811060948258
2173,complete,0.0008836789364932324
2174,rare,0.0008834117639172781
2175,answered,0.0008834117639172781
2176,easily,0.0008834032957302566
2177,sense,0.0008833650038896361
2178,couple,0.000881663818203156
2179,ended,0.0008807548864318126
2180,shock,0.0008786334333197658
2181,contact,0.0008725564747097898
2182,weird,0.0008698714531105257
2183,sweet,0.0008698714531105257
2184,useless,0.0008698714531105257
2185,wedding,0.0008698714531105257
2186,outlet,0.0008698714531105257
2187,came,0.0008698714531105257
2188,poor,0.0008696339656546762
2189,amount,0.0008672226095104181
2190,revise,0.0008672226095104181
2191,total,0.0008668315167338737
2192,p,0.0008637115867998497
2193,utilise,0.0008626582799866791
2194,defence,0.0008626582799866791
2195,proof,0.0008589227797924493
2196,conducted,0.0008562894729198178
2197,rest,0.0008553314270262453
2198,constantly,0.0008523923544959081
2199,key,0.0008520081777646213
2200,billing,0.0008520081777646213
2201,practical,0.0008520081777646213
2202,cloud,0.0008520081777646213
2203,agent,0.0008477854521803543
2204,duty,0.0008462154791207612
2205,iim,0.0008462154791207612
2206,inter,0.0008457725340022045
2207,lewis,0.0008426454505364386
2208,external,0.0008426454505364386
2209,jack,0.0008426454505364386
2210,drop,0.0008426454505364386
2211,hong,0.0008413364721240539
2212,employee,0.0008413364721240539
2213,official,0.0008413364721240539
2214,pride,0.0008413364721240539
2215,proven,0.0008413364721240539
2216,develop,0.0008413364721240539
2217,socially,0.0008413364721240539
2218,must,0.0008413364721240539
2219,kong,0.0008413364721240539
2220,debt,0.0008408757380068416
2221,success,0.0008382397639065066
2222,incredible,0.0008377175574878978
2223,ammo,0.0008377175574878978
2224,pe,0.0008377175574878978
2225,payback,0.0008377175574878978
2226,grapholigists,0.0008377175574878978
2227,nic,0.0008377175574878978
2228,urinary,0.0008377175574878978
2229,studio,0.0008377175574878978
2230,mauser,0.0008377175574878978
2231,journey,0.0008377175574878978
2232,affective,0.0008377175574878978
2233,pelvic,0.0008377175574878978
2234,rouleau,0.0008377175574878978
2235,yeast,0.0008377175574878978
2236,neurotypicals,0.0008377175574878978
2237,anthropological,0.0008377175574878978
2238,bda,0.0008377175574878978
2239,antagonist,0.0008377175574878978
2240,romeo,0.0008377175574878978
2241,reverse,0.0008377175574878978
2242,mailing,0.0008377175574878978
2243,tract,0.0008377175574878978
2244,juliet,0.0008377175574878978
2245,infection,0.0008377175574878978
2246,featured,0.0008377175574878978
2247,defomer,0.0008377175574878978
2248,reactor,0.0008377175574878978
2249,magazine,0.0008377175574878978
2250,dopamine,0.0008377175574878978
2251,gained,0.0008377175574878978
2252,argentine,0.0008377175574878978
2253,orogastric,0.0008377175574878978
2254,surge,0.0008377175574878978
2255,donedone,0.0008377175574878978
2256,donwload,0.0008377175574878978
2257,slide,0.0008377175574878978
2258,io,0.0008377175574878978
2259,charlie,0.0008377175574878978
2260,crisis,0.0008377175574878978
2261,proprietorship,0.0008377175574878978
2262,pym,0.0008377175574878978
2263,particle,0.0008377175574878978
2264,cirtificate,0.0008377175574878978
2265,clotting,0.0008377175574878978
2266,lottery,0.0008377175574878978
2267,cleartax,0.0008377175574878978
2268,amplifying,0.0008377175574878978
2269,organic,0.0008377175574878978
2270,regenerating,0.0008377175574878978
2271,listed,0.0008377175574878978
2272,drawing,0.0008377175574878978
2273,autocad,0.0008377175574878978
2274,template,0.0008377175574878978
2275,serquel,0.0008377175574878978
2276,intubation,0.0008377175574878978
2277,ct,0.0008377175574878978
2278,millennium,0.0008377175574878978
2279,evolve,0.0008377175574878978
2280,たべる,0.0008377175574878978
2281,reliable,0.0008377175574878978
2282,食べる,0.0008377175574878978
2283,experimental,0.0008377175574878978
2284,theoretical,0.0008377175574878978
2285,nn,0.0008377175574878978
2286,panasonic,0.0008377175574878978
2287,raising,0.0008377175574878978
2288,justification,0.0008377175574878978
2289,manual,0.0008377175574878978
2290,manufacture,0.0008377175574878978
