,Vocab,TF-IDF Value
1604,socialist,0.0009290641889061656
1605,risk,0.0009281554622588745
1606,easier,0.0009275411328587786
1607,percent,0.000924541396678219
1608,international,0.000923987335414875
1609,meaning,0.0009219781747258787
1610,came,0.0009209810608307502
1611,constitutional,0.0009200739772884121
1612,discus,0.0009187630129489801
1613,justify,0.000918707407783933
1614,future,0.000916616362961374
1615,key,0.0009163254210127452
1616,intercourse,0.0009163254210127452
1617,masculine,0.0009163254210127452
1618,chip,0.0009163254210127452
1619,shifting,0.0009163254210127452
1620,enslave,0.0009163254210127452
1621,capable,0.0009163254210127452
1622,super,0.0009163254210127452
1623,junior,0.0009163254210127452
1624,teeth,0.0009163254210127452
1625,hottest,0.0009163254210127452
1626,distraction,0.0009163254210127452
1627,srk,0.0009163254210127452
1628,disadvantage,0.0009163254210127452
1629,pleasure,0.0009163254210127452
1630,autistic,0.0009163254210127452
1631,tsunami,0.0009163254210127452
1632,nadu,0.0009163254210127452
1633,bipolar,0.0009163254210127452
1634,masturbating,0.0009163254210127452
1635,p,0.0009163254210127452
1636,belly,0.0009163254210127452
1637,sweet,0.0009107875163375198
1638,colored,0.0009107875163375198
1639,abusive,0.0009100954373551218
1640,listen,0.0009100954373551218
1641,label,0.0009092918092841723
1642,nature,0.0009058636612322816
1643,supremacy,0.0009052801175807561
1644,truth,0.0009036684109514795
1645,soul,0.0009028676248911065
1646,liberated,0.0009023168438734542
1647,imported,0.0008996649588125135
1648,embarrassed,0.0008995652325738165
1649,starting,0.0008988160456079588
1650,information,0.0008980003578111551
1651,gone,0.0008973846231205129
1652,biological,0.0008973490026582714
1653,relatively,0.0008973490026582714
1654,politics,0.0008942263233127251
1655,proven,0.0008940355812452074
1656,focus,0.0008939298291736956
1657,shop,0.0008936771545789325
1658,basically,0.0008934246773973062
1659,sent,0.0008930229399732797
1660,houston,0.0008930229399732797
1661,insane,0.0008930229399732797
1662,recruit,0.0008928298973970339
1663,singh,0.0008928298973970339
1664,beggar,0.0008928298973970339
1665,fear,0.000892618353607513
1666,atheism,0.0008909877877214868
1667,mandarin,0.0008901446946980953
1668,apologist,0.0008901446946980953
1669,stepdaughter,0.0008901446946980953
1670,poo,0.0008898331023574246
1671,happiest,0.0008898331023574246
1672,pub,0.0008898331023574246
1673,antifa,0.0008873946441331119
1674,gop,0.0008859617027651091
1675,shorter,0.0008857812403123205
1676,jee,0.0008809683664552202
1677,fool,0.0008806627608733035
1678,alliance,0.0008800547166172332
1679,medical,0.0008789065572633397
1680,line,0.000874808906349301
1681,c,0.0008731025774690128
1682,murdering,0.0008726908771549955
1683,unattractive,0.0008726908771549955
1684,brainwash,0.0008726908771549955
1685,domination,0.0008726908771549955
1686,popular,0.0008714956407142332
1687,proper,0.0008706098152053229
1688,music,0.0008690638926359622
1689,hardcore,0.000868609605452894
1690,advantage,0.0008684798417917612
1691,bite,0.0008667575593858304
1692,maintain,0.0008667575593858303
1693,hope,0.0008667575593858303
1694,letting,0.0008667575593858303
1695,climate,0.0008667575593858303
1696,released,0.0008667575593858303
1697,pick,0.0008667575593858303
1698,wedding,0.00086570505733486
1699,logic,0.0008656941414129315
1700,harassing,0.0008654184531787038
1701,diagnosed,0.0008654184531787038
1702,asylum,0.0008654184531787038
1703,shut,0.0008654184531787038
1704,ruin,0.0008654184531787038
1705,faith,0.0008654184531787038
1706,happy,0.0008652787969378228
1707,ukraine,0.0008645537528586343
1708,mistake,0.0008643296670626206
1709,market,0.0008633039023230948
1710,expert,0.0008609387878218602
1711,dnc,0.0008600036155990064
1712,mouth,0.0008595365090462833
1713,apartment,0.0008579300683957753
1714,vulnerable,0.0008568237702976319
1715,writes,0.0008568237702976319
1716,cohen,0.0008568237702976319
1717,statue,0.0008552370596118956
1718,aka,0.0008552370596118956
1719,inc,0.0008552370596118956
1720,dominated,0.0008552370596118956
1721,suffer,0.0008545003817783541
1722,fanatic,0.0008521043231298007
1723,fast,0.0008493656611039186
1724,industry,0.0008488873442443518
1725,nuke,0.0008488637784217861
1726,iron,0.0008453414472395535
1727,easterner,0.0008445330065810654
1728,little,0.0008414530085470072
1729,died,0.0008409566634402683
1730,dead,0.0008403030222395997
1731,trusted,0.0008399649692616832
1732,program,0.0008380937130909081
1733,indonesia,0.0008378656407396361
1734,water,0.0008343568286751804
1735,island,0.0008323624181403608
1736,soviet,0.0008317370519358977
1737,react,0.0008315886018733877
1738,anime,0.0008315886018733877
1739,bachelor,0.0008315886018733876
1740,narrative,0.0008290563332972457
1741,surgery,0.0008286824524277374
1742,choose,0.0008272819747207717
1743,begging,0.0008264895954232604
1744,night,0.0008261759710900789
1745,defeated,0.0008254833898912669
1746,patriarchy,0.0008246928789114706
1747,hypothetical,0.0008246928789114706
1748,stolen,0.0008246928789114706
1749,killer,0.0008242579759521571
1750,sunday,0.0008223011258392274
1751,stick,0.0008220593207212861
1752,thought,0.0008212455070817133
1753,slaughtered,0.0008180974858764503
1754,weight,0.0008176884791375596
1755,driver,0.0008164688091120533
1756,arrest,0.0008156750731808691
1757,elon,0.0008145114853446624
1758,arrested,0.0008145114853446624
1759,bannon,0.0008145114853446624
1760,macron,0.0008145114853446624
1761,bin,0.0008116025157541458
1762,affect,0.0008113324193939716
1763,colony,0.0008104746009841529
1764,characteristic,0.000807828927534148
1765,suggest,0.000807828927534148
1766,testicle,0.0008060104483861398
1767,useful,0.0008057183384357597
1768,arabia,0.0008055608096815343
1769,considering,0.0008054995476969675
1770,bangalore,0.0008043094391210392
1771,remarry,0.0008008497921216823
1772,vivekananda,0.0008008497921216823
1773,paulsen,0.0008008497921216823
1774,lesser,0.0008008497921216823
1775,swami,0.0008008497921216823
1776,rob,0.0008008497921216823
1777,eid,0.0008008497921216823
1778,typing,0.0008008497921216823
1779,glorify,0.0008008497921216823
1780,sannyasi,0.0008008497921216823
1781,whats,0.0008008497921216823
1782,fitr,0.0008008497921216823
1783,appropriate,0.0008008497921216823
1784,sharing,0.0008008497921216823
1785,noodle,0.0008008497921216823
1786,touching,0.0008008497921216823
1787,ive,0.0008008497921216823
1788,eradicate,0.0008008497921216823
1789,namma,0.0008008497921216823
1790,itchy,0.0008008497921216823
1791,scientifically,0.0008008497921216823
1792,jannah,0.0008008497921216823
1793,shutdown,0.0008008497921216823
1794,ight,0.0008008497921216823
1795,naik,0.0008008497921216823
1796,scorpio,0.0008008497921216823
1797,douchebags,0.0008008497921216823
1798,swaggart,0.0008008497921216823
1799,crybaby,0.0008008497921216823
1800,incapable,0.0008008497921216823
1801,poorer,0.0008008497921216823
1802,slavic,0.0008008497921216823
1803,azerbaicani,0.0008008497921216823
1804,prolong,0.0008008497921216823
1805,bump,0.0008008497921216823
1806,teresa,0.0008008497921216823
1807,pantyhose,0.0008008497921216823
1808,reluctant,0.0008008497921216823
1809,confessing,0.0008008497921216823
1810,fancy,0.0008008497921216823
1811,bam,0.0008008497921216823
1812,pyschological,0.0008008497921216823
1813,fart,0.0008008497921216823
1814,istanbul,0.0008008497921216823
1815,legacy,0.0008008497921216823
1816,zeal,0.0008008497921216823
1817,bastard,0.0008008497921216823
1818,hooligan,0.0008008497921216823
1819,pluto,0.0008008497921216823
1820,vegan,0.0008008497921216823
1821,underlying,0.0008008497921216823
1822,ramsay,0.0008008497921216823
1823,referendum,0.0008008497921216823
1824,lapd,0.0008008497921216823
1825,scumbag,0.0008008497921216823
1826,messiah,0.0008008497921216823
1827,hesitate,0.0008008497921216823
1828,sworn,0.0008008497921216823
1829,tamilnadu,0.0008008497921216823
1830,drumpf,0.0008008497921216823
1831,flooded,0.0008008497921216823
1832,doggy,0.0008008497921216823
1833,noise,0.0008008497921216823
1834,irrumabo,0.0008008497921216823
1835,anita,0.0008008497921216823
1836,breed,0.0008008497921216823
1837,cena,0.0008008497921216823
1838,execution,0.0008008497921216823
1839,separately,0.0008008497921216823
1840,sapiosexual,0.0008008497921216823
1841,reject,0.0008008497921216823
1842,auliq,0.0008008497921216823
1843,credential,0.0008008497921216823
1844,bi,0.0008008497921216823
1845,brian,0.0008008497921216823
1846,shamelssness,0.0008008497921216823
1847,fabricate,0.0008008497921216823
1848,dysfunctional,0.0008008497921216823
1849,christmas,0.0008008497921216823
1850,divorceés,0.0008008497921216823
1851,bath,0.0008008497921216823
1852,transexual,0.0008008497921216823
1853,bum,0.0008008497921216823
1854,mckeown,0.0008008497921216823
1855,theon,0.0008008497921216823
1856,autism,0.0008008497921216823
1857,scumbags,0.0008008497921216823
1858,dutch,0.0008008497921216823
1859,spying,0.0008008497921216823
1860,boom,0.0008008497921216823
1861,padme,0.0008008497921216823
1862,actress,0.0008008497921216823
1863,zakir,0.0008008497921216823
1864,oxymoron,0.0008008497921216823
1865,knee,0.0008008497921216823
1866,vaticanian,0.0008008497921216823
1867,dressing,0.0008008497921216823
1868,dalit,0.0008008497921216823
1869,libya,0.0008008497921216823
1870,macho,0.0008008497921216823
1871,overweight,0.0008008497921216823
1872,aadhaar,0.0008008497921216823
1873,dalits,0.0008008497921216823
1874,inappropriately,0.0008008497921216823
1875,emancipated,0.0008008497921216823
1876,bigoted,0.0008008497921216823
1877,grandma,0.0008008497921216823
1878,snorting,0.0008008497921216823
1879,erect,0.0008008497921216823
1880,fruity,0.0008008497921216823
1881,asexual,0.0008008497921216823
1882,biting,0.0008008497921216823
1883,found,0.0007966419015829652
1884,arabic,0.000795465812077039
1885,referred,0.0007945277627703443
1886,leadership,0.0007917860705016699
1887,qualify,0.0007896856311370205
1888,effective,0.0007865788986207322
1889,local,0.0007864358960294606
1890,brain,0.0007864358960294606
1891,apple,0.0007859725904010507
1892,duck,0.0007854217894394959
1893,walking,0.0007854217894394959
1894,cut,0.0007849029259787412
1895,written,0.0007842092203967035
1896,involved,0.0007836917247341788
1897,nobody,0.0007817813280734939
1898,travel,0.0007812830705275282
1899,creative,0.0007800818034472474
1900,chance,0.0007776405020454967
1901,needing,0.0007774882360108142
1902,banned,0.0007774552653885023
1903,constitution,0.0007768645595415509
1904,health,0.0007738993621993698
1905,unable,0.0007737859110774294
1906,kitty,0.0007737859110774294
1907,showoff,0.0007722480138316222
1908,separate,0.0007704511638985158
1909,territory,0.0007702445567933222
1910,defect,0.0007702445567933222
1911,write,0.0007694836549380916
1912,confiscation,0.000767967971896396
1913,pic,0.000767967971896396
1914,obviously,0.000767967971896396
1915,exaggerate,0.000767967971896396
1916,prey,0.000767967971896396
1917,burka,0.000767967971896396
1918,regulation,0.000767967971896396
1919,camp,0.0007676995525988781
1920,dominating,0.0007674810507832788
1921,alternative,0.0007660089896390851
1922,interested,0.000764806631626384
1923,firearm,0.0007647773673420183
1924,wrongly,0.000764447528843424
1925,corrupt,0.0007643544763667463
1926,convicted,0.0007636045175106211
1927,sun,0.0007631759138617222
1928,pressure,0.0007619846675919387
1929,yr,0.0007619846675919387
1930,trudeau,0.0007619846675919387
1931,radical,0.0007617495591186529
1932,thread,0.0007603136485840615
1933,website,0.0007584867950985632
1934,able,0.000756331528947668
1935,saying,0.0007548131810584104
1936,carrying,0.000752935701994744
1937,kurdish,0.0007526958815461835
1938,mary,0.0007523896874092555
1939,fall,0.000752081553463829
1940,cover,0.0007511170736643401
1941,concerned,0.000750796680114077
1942,evangelical,0.000750796680114077
1943,level,0.0007507688592887884
1944,extent,0.0007506888098463033
1945,trust,0.0007485633467423081
1946,ignore,0.000748429741686049
1947,sleep,0.0007461358058455523
1948,player,0.0007436073006857806
1949,neighborhood,0.0007429350509021403
1950,shithole,0.0007429350509021403
1951,reasonable,0.0007429350509021402
1952,driving,0.0007425498222788633
1953,sjws,0.0007404649866769659
1954,trek,0.0007404649866769659
1955,attacking,0.0007404649866769659
1956,criticizing,0.0007401089938949097
1957,watched,0.0007401089938949097
1958,predator,0.0007401089938949097
1959,praising,0.0007401089938949097
1960,query,0.0007401089938949097
1961,holding,0.0007397067843237405
1962,epidemic,0.0007392205077077609
1963,extra,0.0007389327071935766
1964,needed,0.000738575143566113
1965,decision,0.000738575143566113
1966,leg,0.0007377367167329983
1967,lanka,0.0007360751765824285
1968,sri,0.0007360751765824285
1969,earning,0.0007341123094448754
1970,fuchsia,0.0007330603368101962
1971,generation,0.0007330603368101962
1972,cursed,0.0007330603368101962
1973,supposedly,0.0007330603368101962
1974,leia,0.0007330603368101962
1975,terrible,0.0007330603368101962
1976,highly,0.0007330603368101962
1977,perfectly,0.0007330603368101962
1978,northeast,0.0007330603368101962
1979,mao,0.0007330603368101962
1980,suffering,0.0007330603368101962
1981,dominate,0.0007330603368101962
1982,intolerant,0.0007330603368101962
1983,ash,0.0007330603368101962
1984,academic,0.0007330603368101962
1985,gut,0.0007330603368101962
1986,produce,0.0007330603368101962
1987,lied,0.0007330603368101962
1988,meltdown,0.0007330603368101962
1989,objective,0.00073192860570359
1990,brazil,0.00073192860570359
1991,removed,0.0007293196878275503
1992,exposed,0.0007280452655651656
1993,sniper,0.0007280452655651656
1994,culturally,0.0007272423976291628
1995,churchill,0.0007272423976291628
1996,feces,0.0007272423976291628
1997,winston,0.0007272423976291628
1998,tape,0.0007264253831043148
1999,bringing,0.0007264253831043148
2000,taken,0.0007254555725405452
2001,republic,0.000724672552628398
2002,engage,0.0007222979661548585
2003,la,0.0007214411938782656
2004,us,0.0007207101216236026
2005,exposing,0.0007199699736528713
2006,copycat,0.0007199699736528713
2007,ejaculate,0.0007199699736528713
2008,kentucky,0.0007199699736528713
2009,growth,0.0007199699736528713
2010,looked,0.0007193795905340309
2011,transfer,0.0007168523452259334
2012,toilet,0.0007165251412430488
2013,pre,0.0007155745335588639
2014,consequence,0.0007151661976111134
2015,blaming,0.0007132061036438184
2016,referring,0.0007126975496765796
2017,reach,0.0007119794237812178
2018,phone,0.0007112874121276476
2019,burning,0.0007084440468768728
2020,excessive,0.0007075176734909598
2021,actual,0.0007074147382452348
2022,automatic,0.0007068796104955464
2023,concealed,0.0007068796104955464
2024,eric,0.0007068796104955464
2025,picked,0.0007068503115923795
2026,except,0.0007025161561097713
2027,caused,0.0007025161561097713
2028,scientific,0.0007004101489986508
2029,broke,0.0007000734133500937
2030,harry,0.0007000734133500937
2031,hilarious,0.0006997394124097328
2032,indigenous,0.0006997394124097328
2033,criticize,0.0006992329890843673
2034,candidate,0.0006981527017239964
2035,aggression,0.0006981527017239964
2036,natural,0.0006951295468857534
2037,oriental,0.000694781853158483
2038,g,0.0006943708578218644
2039,minor,0.0006934060475086642
2040,snapchat,0.0006934060475086642
2041,duty,0.0006934060475086642
2042,dump,0.0006934060475086642
2043,sentence,0.0006934060475086642
2044,lower,0.0006934060475086642
2045,crack,0.0006934060475086642
2046,marketing,0.0006934060475086642
2047,romantic,0.0006934060475086642
2048,object,0.0006934060475086642
2049,irish,0.0006934060475086641
2050,movie,0.0006903079328503656
2051,pardoning,0.0006902191482953146
2052,comey,0.0006902191482953146
2053,chat,0.0006902191482953146
2054,acting,0.0006894080906751765
2055,shame,0.0006892020260608682
2056,morality,0.0006892020260608682
2057,fiction,0.0006879028249093891
2058,bar,0.0006874907606562396
2059,selfishness,0.000687244065759559
2060,mississippi,0.000687244065759559
2061,registered,0.0006829754690778225
2062,pretty,0.0006810237966602951
2063,sometimes,0.0006795012746858483
2064,ancient,0.0006772773261543424
2065,penny,0.0006764448616197458
2066,giant,0.0006763354297951215
2067,honest,0.0006763354297951215
2068,ape,0.000675565408432926
2069,creepy,0.0006753507433395997
2070,quiet,0.0006741447684112012
2071,untrustworthy,0.0006737686919211362
2072,hat,0.0006719719754093465
2073,biracial,0.0006709934433045275
2074,bring,0.0006709238803179976
2075,dropped,0.0006702265936550365
2076,kohli,0.0006690630058188298
2077,palestine,0.0006690630058188298
2078,stated,0.0006690630058188298
2079,daniel,0.0006690630058188298
2080,stormy,0.0006690630058188298
2081,virat,0.0006690630058188298
2082,tampered,0.0006690630058188298
2083,seemingly,0.0006688392389272516
2084,ideology,0.0006686415458119262
2085,discovered,0.0006686415458119262
2086,aborigine,0.0006673748267680685
2087,threatened,0.0006673748267680685
2088,warangal,0.0006673748267680685
2089,posse,0.0006673748267680685
2090,deeper,0.0006673748267680685
2091,overpopulation,0.0006673748267680685
2092,instinctive,0.0006673748267680685
2093,allied,0.0006673748267680685
2094,debase,0.0006673748267680685
2095,unsubscribe,0.0006673748267680685
2096,amoung,0.0006673748267680685
2097,ruled,0.0006673748267680685
2098,shitcan,0.0006673748267680685
2099,freemason,0.0006673748267680685
2100,comprehend,0.0006673748267680685
2101,boot,0.0006673748267680685
2102,commanded,0.0006673748267680685
2103,skilled,0.0006673748267680685
2104,labeled,0.0006673748267680685
2105,vip,0.0006673748267680685
2106,halocaust,0.0006673748267680685
2107,fooled,0.0006673748267680685
2108,wedlock,0.0006673748267680685
2109,dig,0.0006673748267680685
2110,sharting,0.0006673748267680685
2111,prolific,0.0006673748267680685
2112,contribution,0.0006673748267680685
2113,licker,0.0006673748267680685
2114,boasting,0.0006673748267680685
2115,destructive,0.0006673748267680685
2116,identified,0.0006673748267680685
2117,yay,0.0006673748267680685
2118,emotionless,0.0006673748267680685
2119,womb,0.0006673748267680685
2120,despair,0.0006673748267680685
2121,taj,0.0006673748267680685
2122,mahal,0.0006673748267680685
2123,jama,0.0006673748267680685
2124,masjid,0.0006673748267680685
2125,assyrian,0.0006673748267680685
2126,monk,0.0006673748267680685
2127,legalize,0.0006673748267680685
2128,bribery,0.0006673748267680685
2129,asleep,0.0006673748267680685
2130,bikini,0.0006673748267680685
2131,pakodaman,0.0006673748267680685
2132,irresponsible,0.0006673748267680685
2133,crass,0.0006673748267680685
2134,wank,0.0006673748267680685
2135,encouraged,0.0006673748267680685
2136,radicalized,0.0006673748267680685
2137,populace,0.0006673748267680685
2138,embarrassment,0.0006673748267680685
2139,centrist,0.0006673748267680685
2140,merkels,0.0006673748267680685
2141,responder,0.0006673748267680685
2142,brutality,0.0006673748267680685
2143,nocturnal,0.0006673748267680685
2144,unladylike,0.0006673748267680685
2145,misery,0.0006673748267680685
2146,rohan,0.0006673748267680685
2147,quantum,0.0006673748267680685
2148,disassemble,0.0006673748267680685
2149,wesson,0.0006673748267680685
2150,baba,0.0006673748267680685
2151,anon,0.0006673748267680685
2152,feminazism,0.0006673748267680685
2153,highest,0.0006673748267680685
2154,hoe,0.0006673748267680685
2155,complexity,0.0006673748267680685
2156,scammer,0.0006673748267680685
2157,heading,0.0006673748267680685
2158,compassion,0.0006673748267680685
2159,sergio,0.0006673748267680685
2160,ramos,0.0006673748267680685
2161,liberty,0.0006673748267680685
2162,madesi,0.0006673748267680685
2163,simplify,0.0006673748267680685
2164,macarons,0.0006673748267680685
2165,nepali,0.0006673748267680685
2166,macaron,0.0006673748267680685
2167,belgium,0.0006673748267680685
2168,brainwashing,0.0006673748267680685
2169,eater,0.0006673748267680685
2170,blouse,0.0006673748267680685
2171,falcon,0.0006673748267680685
2172,peacefulls,0.0006673748267680685
2173,lazier,0.0006673748267680685
2174,dumber,0.0006673748267680685
2175,secede,0.0006673748267680685
2176,meaningless,0.0006673748267680685
2177,demolish,0.0006673748267680685
2178,godless,0.0006673748267680685
2179,gondor,0.0006673748267680685
2180,stepfather,0.0006673748267680685
2181,prisoner,0.0006673748267680685
2182,wilmington,0.0006673748267680685
2183,themed,0.0006673748267680685
2184,serum,0.0006673748267680685
2185,tibet,0.0006673748267680685
2186,booger,0.0006673748267680685
2187,luhan,0.0006673748267680685
2188,whistle,0.0006673748267680685
2189,auvela,0.0006673748267680685
2190,indecent,0.0006673748267680685
2191,sherifs,0.0006673748267680685
2192,kuala,0.0006673748267680685
2193,delaware,0.0006673748267680685
2194,taught,0.0006673748267680685
2195,lumpur,0.0006673748267680685
2196,marked,0.0006673748267680685
2197,spank,0.0006673748267680685
2198,slav,0.0006673748267680685
2199,granny,0.0006673748267680685
2200,penish,0.0006673748267680685
2201,regarded,0.0006673748267680685
2202,betrayal,0.0006673748267680685
2203,trustworthy,0.0006673748267680685
2204,wormtongue,0.0006673748267680685
2205,grima,0.0006673748267680685
2206,théoden,0.0006673748267680685
2207,forest,0.0006673748267680685
2208,schtooped,0.0006673748267680685
2209,lgbtq,0.0006673748267680685
2210,confuse,0.0006673748267680685
2211,gypsy,0.0006673748267680685
2212,romanian,0.0006673748267680685
2213,sissy,0.0006673748267680685
2214,preventing,0.0006673748267680685
2215,squat,0.0006673748267680685
2216,payed,0.0006673748267680685
2217,enabled,0.0006673748267680685
2218,warfare,0.0006673748267680685
2219,interference,0.0006673748267680685
2220,pribumi,0.0006673748267680685
2221,capitalism,0.0006673748267680685
2222,ass,0.0006673748267680685
2223,transatlantic,0.0006673748267680685
2224,knowledgeable,0.0006673748267680685
2225,preemptive,0.0006673748267680685
2226,blower,0.0006673748267680685
2227,bro,0.0006673748267680685
2228,endgame,0.0006673748267680685
2229,musician,0.0006673748267680685
2230,dreamtime,0.0006673748267680685
2231,populated,0.0006673748267680685
2232,descended,0.0006673748267680685
2233,dilits,0.0006673748267680685
2234,representation,0.0006673748267680685
2235,pray,0.0006664184880092693
2236,dealing,0.0006664184880092693
2237,kept,0.0006661237928852468
2238,neet,0.0006652708814987101
2239,differ,0.0006652708814987101
2240,scoring,0.0006652708814987101
2241,flower,0.0006652708814987101
2242,feminine,0.0006645141288624699
2243,development,0.0006638682513191378
2244,causing,0.0006622460168704256
2245,frequently,0.0006617905818425382
2246,kong,0.0006608507379912632
2247,prejudice,0.0006607010785003878
2248,spreading,0.0006563490214189802
2249,excuse,0.000653869737782293
2250,ruining,0.0006516091882757299
2251,rohingya,0.0006516091882757299
2252,welcome,0.0006516091882757299
2253,flynn,0.0006510733254564242
2254,resentment,0.0006510733254564242
2255,discussion,0.0006502647713897166
2256,h,0.000649634546982378
2257,nra,0.0006484764517936351
2258,balaji,0.0006484764517936351
2259,proposing,0.0006484764517936351
2260,parkland,0.0006484764517936351
2261,reconcile,0.0006484764517936351
2262,psycho,0.0006484764517936351
2263,opposing,0.0006483152080041155
2264,visa,0.0006472092286073424
2265,offer,0.0006467911347904126
2266,nose,0.0006453779230058997
2267,neither,0.0006451289992091329
2268,tool,0.0006434475512968315
2269,lesson,0.0006434475512968315
2270,stricter,0.0006417065642000659
2271,obligation,0.0006414277947089218
2272,ungrateful,0.0006379829622990993
2273,ago,0.0006375512614362639
2274,episode,0.0006363370979255175
2275,strongly,0.0006363370979255175
2276,apologized,0.0006359689525672183
2277,hi,0.0006356222102162755
2278,joined,0.0006356222102162755
2279,security,0.0006350312959760415
2280,trial,0.0006328705989166379
2281,contributing,0.0006328705989166379
2282,humiliate,0.0006327008859373718
2283,owning,0.0006327008859373718
2284,unconscious,0.0006327008859373718
2285,investigation,0.0006327008859373718
2286,recently,0.0006308220276336101
2287,award,0.0006303691340987857
2288,derogatory,0.0006269278675700038
2289,respected,0.000625991570667544
2290,upon,0.000625991570667544
2291,tribe,0.0006254683501269924
2292,incompetent,0.0006247673325086899
2293,via,0.0006247673325086899
2294,borderline,0.0006247673325086899
2295,cute,0.0006247673325086899
2296,federal,0.0006231012862886667
2297,extinct,0.0006228617240870948
2298,method,0.0006223764856116916
2299,thier,0.0006205291447559995
2300,gain,0.0006167078091811897
2301,challenge,0.0006164113150421602
2302,content,0.0006162284767728437
2303,fundamentalist,0.0006160383016320633
2304,sunni,0.0006160383016320633
2305,lunar,0.0006160383016320633
2306,abuser,0.0006160383016320633
2307,imperial,0.0006160383016320633
2308,aap,0.0006160383016320633
2309,ghetto,0.0006160383016320633
2310,undereducated,0.0006160383016320633
2311,katju,0.0006160383016320633
2312,awlaki,0.0006160383016320633
2313,serious,0.0006158540553530898
2314,spare,0.0006151555273931716
2315,targeting,0.0006151555273931716
2316,merkel,0.0006151555273931716
2317,central,0.0006149025851532896
2318,improve,0.0006138652697002008
2319,administration,0.0006133976574115107
2320,armed,0.0006114622072598438
2321,laziness,0.0006108836140084968
2322,origin,0.0006108836140084968
2323,taiwan,0.0006108836140084968
2324,shower,0.0006108836140084968
2325,awesome,0.0006108836140084968
2326,offered,0.0006108836140084968
2327,housewife,0.0006108836140084968
2328,wipe,0.0006108836140084968
2329,accomplishment,0.0006108836140084968
2330,turning,0.0006108836140084968
2331,epistemological,0.0006108836140084968
2332,vijay,0.0006108836140084968
2333,doctrine,0.0006108836140084968
2334,esteem,0.0006108836140084968
2335,depressed,0.0006108836140084968
2336,heavily,0.0006108836140084968
2337,pizza,0.0006108836140084968
2338,solo,0.0006108836140084968
2339,festival,0.0006108836140084968
2340,iits,0.0006108836140084968
2341,bankrupt,0.0006108836140084968
2342,yard,0.0006108836140084968
2343,improvement,0.0006108836140084968
2344,agrees,0.0006108836140084968
2345,closer,0.0006108836140084968
2346,perform,0.0006108836140084968
2347,headed,0.0006108836140084968
2348,enjoying,0.0006108836140084968
2349,changing,0.0006108836140084968
2350,employer,0.0006098316413738177
2351,prevent,0.0006098316413738177
2352,replace,0.0006098316413738177
2353,hurt,0.0006077817751009356
2354,private,0.000606965258348926
2355,heaven,0.0006067302915700812
2356,rank,0.0006030569730865463
2357,bully,0.0006019149717957155
2358,controlled,0.0005984754576711685
2359,poverty,0.0005956115236582844
2360,murdered,0.0005950165071511332
2361,plight,0.0005950165071511332
2362,desperately,0.0005950165071511332
2363,ignoring,0.0005950165071511332
2364,sitting,0.0005950165071511332
2365,organ,0.0005921014176151865
2366,driven,0.0005916624786438107
2367,supported,0.00059135189466552
2368,abolished,0.0005905729056143524
2369,sanghis,0.0005905208268748803
2370,stuff,0.0005873880903927854
2371,earned,0.0005873880903927854
2372,whose,0.0005873880903927854
2373,score,0.0005872735587232984
2374,ethnicity,0.00058395297342206
2375,france,0.0005834055874854054
2376,supreme,0.0005824362124521327
2377,slum,0.0005821361498198617
2378,department,0.0005818792007065714
2379,tired,0.0005818792007065714
2380,admire,0.0005817939181033303
2381,atrocity,0.0005817939181033303
2382,refuse,0.0005817939181033303
2383,passed,0.0005795920558511489
2384,whenever,0.0005786363413964207
2385,ear,0.0005778383729238869
2386,profile,0.0005778383729238869
2387,constant,0.0005778383729238869
2388,nit,0.0005778383729238868
2389,established,0.0005778383729238868
2390,ship,0.0005778383729238868
2391,settle,0.0005778383729238868
2392,pollution,0.0005778383729238868
2393,warming,0.0005778383729238868
2394,lee,0.0005778383729238868
2395,inflammatory,0.0005775626896080334
2396,rhetoric,0.0005775626896080334
2397,ploy,0.0005775626896080334
2398,fruit,0.0005775626896080334
2399,purpose,0.0005756580959853453
2400,movement,0.0005741921298649582
2401,describe,0.0005734818761807467
2402,gaumutra,0.0005720355658012016
2403,arroused,0.0005720355658012016
2404,youngster,0.0005720355658012016
2405,gallipoli,0.0005720355658012016
2406,tolerating,0.0005720355658012016
2407,digger,0.0005720355658012016
2408,stereotype,0.0005720355658012016
2409,weakling,0.0005720355658012016
2410,sodomized,0.0005720355658012016
2411,isralies,0.0005720355658012016
2412,folk,0.0005720355658012016
2413,casteist,0.0005720355658012016
2414,dusky,0.0005720355658012016
2415,hitting,0.0005720355658012016
2416,chauvinist,0.0005720355658012016
2417,upload,0.0005720355658012016
2418,deportation,0.0005720355658012016
2419,primate,0.0005720355658012016
2420,filtered,0.0005720355658012016
2421,disturbed,0.0005720355658012016
2422,greeting,0.0005720355658012016
2423,norm,0.0005720355658012016
2424,utopia,0.0005720355658012016
2425,catwalk,0.0005720355658012016
2426,hongkong,0.0005720355658012016
2427,loyal,0.0005720355658012016
2428,pope,0.0005720355658012016
2429,francis,0.0005720355658012016
2430,trim,0.0005720355658012016
2431,dessert,0.0005720355658012016
2432,swedish,0.0005720355658012016
2433,exceeded,0.0005720355658012016
2434,buddy,0.0005720355658012016
2435,lucifer,0.0005720355658012016
2436,dylan,0.0005720355658012016
2437,klebold,0.0005720355658012016
2438,four,0.0005720355658012016
2439,insider,0.0005720355658012016
2440,victorian,0.0005720355658012016
